cycle,identity,curiosity_level,skepticism_level,num_core_values,num_fears,thought_word_count,thought_gpt_usage
6387,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,254,927
6388,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,951
6389,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,1166
6390,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,331,965
6391,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,317,886
6392,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,894
6393,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,236,810
6394,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,278,980
6395,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,217,763
6396,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,794
6397,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,260,886
6398,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,233,915
6399,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,850
6400,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,267,828
6401,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,860
6402,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,259,882
6403,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,876
6404,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,234,785
6405,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,319,827
6406,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,848
6407,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,261,759
6408,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,257,894
6409,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,1038
6410,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,218,711
6411,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,310,1265
6412,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,1196
6413,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,954
6414,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,342,931
6415,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,285,857
6416,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,349,988
6417,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,300,1017
6418,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,233,671
6419,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,806
6420,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,716
6421,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,834
6422,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,173,844
6423,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,878
6424,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,716
6425,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,260,748
6426,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,308,934
6427,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,905
6428,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,920
6429,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,298,1061
6430,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,287,782
6431,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,1206
6432,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,360,960
6433,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,345,1000
6434,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,241,801
6435,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,332,787
6436,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,273,792
6437,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,861
6438,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,861
6439,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,974
6440,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,797
6441,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,284,989
6442,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,1257
6443,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,257,822
6444,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,788
6445,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,842
6446,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,285,732
6447,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,316,888
6448,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,314,894
6449,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,318,888
6450,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,287,854
6451,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,372,891
6452,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,233,763
6453,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,325,1017
6454,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6455,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,308,755
6456,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,342,791
6457,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,1047
6458,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,321,839
6459,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6460,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,254,752
6461,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,285,843
6462,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,815
6463,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,970
6464,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,827
6465,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,273,715
6466,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,258,812
6467,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,227,721
6468,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6469,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,793
6470,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,220,777
6471,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,850
6472,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6473,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6474,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,1229
6475,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,241,925
6476,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,333,928
6477,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,213,829
6478,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,234,738
6479,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6480,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,237,725
6481,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,239,871
6482,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,227,927
6483,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,218,831
6484,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,853
6485,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,336,984
6486,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,231,733
6487,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,735
6488,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,711
6489,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,278,862
6490,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,899
6491,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,785
6492,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,217,786
6493,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,242,798
6494,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,1093
6495,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,244,794
6496,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,290,755
6497,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,258,1092
6498,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,311,839
6499,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,959
6500,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,993
6501,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,425,1258
6502,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,296,930
6503,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,858
6504,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,311,949
6505,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,238,997
6506,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,295,811
6507,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,1032
6508,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,290,870
6509,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,888
6510,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,314,847
6511,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,215,718
6512,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,233,671
6513,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,180,1046
6514,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,208,744
6515,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,255,808
6516,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,280,828
6517,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,291,931
6518,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,261,753
6519,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,792
6520,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,894
6521,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,780
6522,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,196,760
6523,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,777
6524,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,933
6525,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,304,1085
6526,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6527,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,344,930
6528,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,1012
6529,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,913
6530,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,316,962
6531,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,330,937
6532,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,290,1264
6533,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6534,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,345,884
6535,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,895
6536,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,337,1006
6537,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,268,826
6538,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,786
6539,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,856
6540,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,259,819
6541,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,270,836
6542,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,755
6543,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6544,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,899
6545,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,321,1361
6546,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,302,816
6547,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,287,1168
6548,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,721
6549,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,231,847
6550,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,249,813
6551,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,782
6552,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,836
6553,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,786
6554,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,291,864
6555,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,295,867
6556,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,302,811
6557,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,226,716
6558,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,830
6559,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,819
6560,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,328,834
6561,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,267,886
6562,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6563,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,330,909
6564,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,908
6565,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,365,1090
6566,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,308,820
6567,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,787
6568,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,300,812
6569,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,803
6570,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,877
6571,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,813
6572,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,313,1043
6573,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,946
6574,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,253,829
6575,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,292,860
6576,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,237,795
6577,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6578,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,275,846
6579,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,317,970
6580,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,1018
6581,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,245,743
6582,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,300,875
6583,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,213,705
6584,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,227,800
6585,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6586,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,292,740
6587,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,231,785
6588,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,316,1021
6589,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,1235
6590,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,212,695
6591,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,882
6592,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,217,715
6593,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,285,842
6594,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,235,796
6595,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,262,894
6596,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,256,696
6597,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,292,860
6598,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,273,897
6599,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,291,795
6600,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,880
6601,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,353,1018
6602,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,969
6603,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,313,825
6604,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,344,936
6605,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,275,912
6606,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,268,767
6607,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,906
6608,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6609,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,330,842
6610,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,304,819
6611,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,1037
6612,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,1037
6613,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,720
6614,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,285,860
6615,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,865
6616,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,333,970
6617,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,290,863
6618,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6619,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,346,931
6620,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,309,819
6621,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,848
6622,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6623,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,1228
6624,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,943
6625,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,830
6626,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,335,928
6627,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,857
6628,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,197,664
6629,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,244,727
6630,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,310,976
6631,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,750
6632,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,780
6633,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,291,838
6634,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,306,803
6635,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6636,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,238,858
6637,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,342,1061
6638,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,780
6639,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,206,677
6640,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,242,921
6641,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,970
6642,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,259,780
6643,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,267,903
6644,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,186,739
6645,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,225,777
6646,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,851
6647,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,304,1048
6648,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,224,917
6649,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,1236
6650,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,852
6651,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,220,909
6652,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,295,865
6653,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,295,1001
6654,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,219,769
6655,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6656,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
6657,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,239,990
6658,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,815
6659,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,325,836
6660,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,868
6661,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,747
6662,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,247,825
6663,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,234,811
6664,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,241,927
6665,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,251,820
6666,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,299,871
6667,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,284,921
6668,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,792
6669,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,284,741
6670,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,242,818
6671,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,250,684
6672,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,271,780
6673,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,910
6674,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,260,882
6675,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,1009
6676,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,675
6677,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,301,808
6678,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,287,1038
6679,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,847
6680,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,762
6681,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,275,770
6682,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,278,827
6683,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,746
6684,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,303,1173
6685,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,193,923
6686,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,231,849
6687,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,272,778
6688,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,340,922
